driver_id,avg_speed_kph,max_speed_kph,speed_std,speed_safety_score,harsh_braking_events,harsh_acceleration_events,braking_safety_score,acceleration_safety_score,consistency_score,overall_safety_score,avg_acceleration,max_acceleration,min_acceleration,total_distance_km,total_trips,avg_trip_duration,speeding_events,night_driving_ratio,weekend_driving_ratio,phone_usage_events,harsh_cornering_events,driver_profile,discount_eligible,discount_tier,estimated_premium,annual_savings
D0716,75.10868449593039,129.87299421411433,15.145793244972666,69.78263100813922,0,0,100,100,69.70841351005467,84.87276112954848,-0.0009862420839075589,2.0380284982558536,-2.404006249041762,514.4944887971232,15,274.0,1548,0.21659000947419338,0.39340196909464464,0,0,average,False,0,1100.0,0.0
D0717,64.95408858679336,111.27475402086483,11.992869854513314,90.09182282641328,0,0,100,100,76.01426029097337,91.52652077934665,-0.0007164809281739982,1.6769192675565177,-1.7238774214713022,424.7997393576286,15,261.6,407,0.44110630882062396,0.37708024350055797,0,0,good,True,3,770.0,330.0
D0718,84.96297952690722,160.0,20.197613609139474,50.07404094618556,0,0,100,100,59.60477278172105,77.41970343197666,-0.000673316193552074,2.6232521662268917,-3.454723146497641,645.7186444044949,15,304.0,2750,0.1348804542986748,0.20154079746518663,0,0,poor,False,0,1100.0,0.0
D0719,85.07941485959668,147.15679068453113,19.816086356534125,49.84117028080664,0,0,100,100,60.36782728693175,77.5522493919346,-8.06613048346407e-05,2.7663735237312275,-2.5836305724346387,506.22251841460024,15,238.0,2163,0.14441368344046235,0.3532190998491176,0,0,poor,False,0,1100.0,0.0
D0720,65.11992020495519,107.379423357894,11.885103119440855,89.76015959008961,0,0,100,100,76.22979376111829,91.49748833780198,0.00028315797757992746,1.7056356243686963,-1.6628298221441322,395.92911484612756,15,243.2,369,0.211184055313415,0.38345105076346686,0,0,good,True,3,770.0,330.0
D0721,75.0988514937173,133.4782241970661,14.84829739460404,69.80229701256539,0,0,100,100,70.30340521079192,85.02642555583934,-0.00014308633712227558,1.9376978769796476,-2.095076472345633,449.8421204473666,15,239.6,1308,0.10956906507994284,0.3103151182494161,0,1,average,False,0,1100.0,0.0
D0722,74.77121130051235,127.01975119394356,14.76091048762595,70.4575773989753,0,0,100,100,70.4781790247481,85.23393910593086,0.0005574367633797831,2.453377209774066,-1.9040787530025465,424.7004801869101,15,227.2,1223,0.45656576421374506,0.3360738656523671,0,0,average,True,1,990.0,110.0
D0723,84.64208182282468,149.8769999970755,19.793738844226393,50.71583635435064,0,0,100,100,60.412522311547214,77.78208966647446,0.002139952093146313,2.8445792535968253,-2.48072863161118,374.96442247511334,15,177.2,1567,0.10220868635851017,0.07829200738888431,1,0,poor,False,0,1100.0,0.0
D0724,65.00516827043936,103.74011988121052,11.91992969752593,89.98966345912129,0,0,100,100,76.16014060494814,91.53745101601736,-0.0003195119968802852,1.7337113185603896,-1.595019028416213,436.18467909464806,15,268.4,439,0.03463094083472671,0.5580264752068841,1,1,good,True,3,770.0,330.0
D0725,54.78296951695551,79.7183523123296,7.9575422187348925,100.0,0,0,100,100,84.08491556253021,96.02122889063256,-0.00011664182978741495,1.2968480448298618,-1.070803825501785,364.30674728775415,15,266.0,0,0.17483260300985382,0.37679267636224056,1,1,excellent,True,3,770.0,330.0
D0726,65.22046644459148,107.46051369334846,11.840382516123078,89.55906711081704,0,0,100,100,76.31923496775384,91.46957551964273,0.0006700592026045727,1.7208563987556544,-1.8665752390744064,465.0219257499373,15,285.2,424,0.4632773800956239,0.5087602763169475,0,0,good,True,3,770.0,330.0
D0727,54.971248045335386,81.81705789524922,7.8875501720999415,100.0,0,0,100,100,84.22489965580012,96.05622491395003,-5.464135834068831e-05,1.139207928935886,-1.0337396964820615,361.71081213830684,15,263.2,2,0.29194982059555424,0.2619905008849798,0,0,excellent,True,3,770.0,330.0
D0728,74.98777203139063,128.60580858902364,14.596865957440885,70.02445593721873,0,0,100,100,70.80626808511823,85.20768100558423,0.0005751256431819263,2.017152408676812,-1.9276111222100565,384.68727052103395,15,205.2,1129,0.13323995107999048,0.29113000303993003,1,0,average,True,1,990.0,110.0
D0729,84.61527963039288,160.0,20.100608359255624,50.76944073921425,0,1,100,97,59.79878328148875,76.89205600517575,0.00011620726645342604,2.999677151594121,-3.1328915845681773,572.8454430977598,15,270.8,2388,0.4142636134550487,0.2867455834705434,0,1,poor,False,0,1100.0,0.0
D0730,64.96409953896489,106.45522578588812,12.17493601692497,90.07180092207022,0,0,100,100,75.65012796615005,91.43048222205508,0.0005009609038600043,1.5570783798210626,-1.7647091190721,381.9889052891136,15,235.2,395,0.051107035555213884,0.11578767296233936,0,0,good,True,3,770.0,330.0
D0731,54.978186082922136,86.40916098779498,8.071313399374594,100.0,0,0,100,100,83.85737320125081,95.9643433003127,0.0003701292975453351,1.033208972788309,-1.1603903030342535,355.7088639565062,15,258.8,4,0.03878397548014764,0.23733140808037714,0,0,excellent,True,3,770.0,330.0
D0732,64.80037012669901,109.44341641844616,11.928658987312176,90.39925974660198,0,0,100,100,76.14268202537565,91.6354854429944,-0.000510084679731448,1.5842178073704112,-1.5463760316776003,417.9623873172086,15,258.0,372,0.13900185880869798,0.20952726208228514,0,0,good,True,3,770.0,330.0
D0733,55.15161936121257,85.95640917652702,8.119295023276576,100.0,0,0,100,100,83.76140995344684,95.94035248836171,0.00028981935024669967,1.1221036048129795,-1.1489945627738107,325.9460704247663,15,236.4,3,0.35340206944281083,0.3012204446238331,1,0,excellent,True,3,770.0,330.0
D0734,84.6104432782189,152.07961927553657,19.584522408067404,50.77911344356221,1,1,97,97,60.83095518386519,76.40251715685685,0.0008982461797118938,2.5259186907104043,-2.7331970284193634,450.1275582401245,15,212.8,1897,0.27803443666202715,0.22204034859494087,1,0,poor,False,0,1100.0,0.0
D0735,54.958245390669205,81.5258776770045,7.966011056209264,100.0,0,0,100,100,84.06797788758148,96.01699447189537,-0.0003847485458504845,1.1937697393004276,-1.0593707145965898,412.73642288392574,15,300.4,6,0.34654744418227196,0.36292228059445736,0,0,excellent,True,3,770.0,330.0
D0736,65.05115866392022,111.56414657716132,12.17516018148581,89.89768267215956,0,0,100,100,75.64967963702838,91.386840577297,0.0002615193682044587,2.161830454898352,-1.6136419965457498,426.73560083531663,15,262.4,440,0.1494511526685269,0.22701953123216162,0,0,good,True,3,770.0,330.0
D0737,55.00456525920593,82.27271597259414,7.952399575348984,100.0,0,0,100,100,84.09520084930203,96.02380021232551,-9.733050618175166e-05,1.0918428576498016,-1.2565555471161196,373.4809981100083,15,271.6,2,0.15742231241534926,0.05298755241912533,0,0,excellent,True,3,770.0,330.0
D0738,74.91252912951752,133.28972440273014,14.941772425890507,70.17494174096495,0,0,100,100,70.11645514821899,85.07284922229599,-0.00023705241465960485,2.4180926378136576,-1.9627219712487665,498.9174440025867,15,266.4,1498,0.10726095713816657,0.25737229050676014,0,0,average,True,1,990.0,110.0
D0739,85.14260599262202,155.6095518240574,19.725533093419028,49.71478801475595,0,0,100,100,60.548933813161945,77.56593045697947,0.0021636888917361133,3.1424729847135096,-2.60137897799251,621.5410237461408,15,292.0,2586,0.21752693749028143,0.1587719273686529,1,0,poor,False,0,1100.0,0.0
D0740,65.19264430575133,107.27572546354236,12.004963445105302,89.61471138849734,0,0,100,100,75.99007310978939,91.40119612457167,0.0005062485710123038,1.897237812277585,-1.8624701932954375,372.24999898584014,15,228.4,368,0.3183029766641056,0.17564118818374969,1,0,good,True,3,770.0,330.0
D0741,75.25156767129505,130.54432617967592,14.89344737213916,69.4968646574099,0,0,100,100,70.21310525572167,84.92749247828289,0.0006772447005984191,2.16629084735044,-2.084818574624072,559.8716634744352,15,297.6,1707,0.17767772227673276,0.2702224896474762,1,0,average,False,0,1100.0,0.0
D0742,55.19404525996922,83.01801613264595,7.912036240951035,100.0,0,0,100,100,84.17592751809794,96.04398187952448,0.0005829659116654311,1.0586198664496933,-1.1132645772408405,320.67740296042115,15,232.4,7,0.5730419094213192,0.06364322947581842,0,0,excellent,True,3,770.0,330.0
D0743,85.06528206088453,160.0,19.80682009130904,49.869435878230945,0,0,100,100,60.38635981738192,77.56394892390321,-0.0004653632521927741,2.5510763756202226,-2.612252771823373,478.06688518217106,15,224.8,2047,0.2713863249604274,0.3229134550746453,0,0,poor,False,0,1100.0,0.0
D0744,74.48620792543286,129.6308332751683,14.781521699874071,71.02758414913427,1,0,97,100,70.43695660025186,84.61613518734653,0.0008721035449865559,1.9391984123253745,-2.671974826991146,556.4119732029835,15,298.8,1581,0.31276904689369894,0.23058694205997826,1,0,average,True,1,990.0,110.0
D0745,64.89647552409554,109.1092321176196,12.18374692682936,90.20704895180893,0,0,100,100,75.63250614634129,91.45988877453755,-3.716437979353944e-05,1.5789916533131598,-1.5786421770919266,408.8477958018019,15,252.0,399,0.20995743948977105,0.09363450709184162,0,0,good,True,3,770.0,330.0
D0746,54.90180703086322,82.16602515027922,7.900702320444201,100.0,0,0,100,100,84.1985953591116,96.0496488397779,-0.00040380810813131615,1.1987633362068075,-1.0308405026869976,346.4304023647469,15,252.4,2,0.39293964928098873,0.21034434479784336,0,1,excellent,True,3,770.0,330.0
D0747,55.001270113017945,81.58361044769136,8.01176798551022,100.0,0,0,100,100,83.97646402897956,95.99411600724488,0.00032667029960739596,1.1306774417277008,-1.12989569774405,289.85669349560453,15,210.8,1,0.1409608224209768,0.19832342542641088,0,0,excellent,True,3,770.0,330.0
D0748,54.98039643989051,82.16626927065212,7.88126176430417,100.0,0,0,100,100,84.23747647139166,96.05936911784792,0.00025791898476047726,1.198747110538595,-1.0545640572359378,269.9537465198624,15,196.4,3,0.2911076953029688,0.17359155859046388,1,0,excellent,True,3,770.0,330.0
D0749,75.03952928510694,136.98076490608548,15.225242982590759,69.92094142978613,0,0,100,100,69.54951403481849,84.86761386615115,0.0010074398615059208,2.005725267461673,-1.9216045221893856,526.0271002885996,15,280.4,1544,0.2439051444137112,0.16246615801109981,0,1,average,False,0,1100.0,0.0
D0750,64.71746097269686,112.57303208071278,11.934177085217767,90.56507805460629,0,0,100,100,76.13164582956446,91.67418097104269,-1.9763916264552736e-05,1.6922634407934702,-1.8853842372686365,411.603051786352,15,254.4,365,0.21285337460801057,0.37474421125863727,0,1,good,True,3,770.0,330.0
D0751,55.07666915909615,80.3105157285874,7.878037773106526,100.0,0,0,100,100,84.24392445378695,96.06098111344673,-0.00011954582041842212,0.9705820774715568,-0.9919739068265228,348.6353157770786,15,253.2,2,0.16331771082207128,0.3818621934729993,0,0,excellent,True,3,770.0,330.0
D0752,55.05505788949233,85.48396189194878,8.036194198812844,100.0,0,0,100,100,83.92761160237431,95.98190290059358,-0.0005827777187632727,1.0457136160099345,-0.9767600296107892,365.01503380733413,15,265.2,3,0.18354309286461537,0.4357714514728126,0,0,excellent,True,3,770.0,330.0
D0753,65.30703662710829,108.33571100844632,11.86075155345188,89.38592674578342,0,0,100,100,76.27849689309625,91.41610590971992,-0.0013749406999667973,1.7612473244533426,-1.526042133739497,387.2707271987521,15,237.2,406,0.19129511115641704,0.42748208939794763,1,0,good,True,3,770.0,330.0
D0754,85.62926318907604,152.12519234505925,19.717811899833947,48.741473621847916,0,1,100,97,60.564376200332106,76.576462455545,0.00020010006178557623,2.748299050533148,-2.573920386656068,432.427779104834,15,202.0,1855,0.2961879586377149,0.38905302741485415,1,0,poor,False,0,1100.0,0.0
D0755,65.12237300960105,103.99326125986516,11.749397137297874,89.7552539807979,0,0,100,100,76.50120572540425,91.56411492655053,-0.0007936462911656044,1.5286799803398696,-1.7197138305080883,493.6275874127759,15,303.2,487,0.2839246406088713,0.381383775148347,0,0,good,True,3,770.0,330.0
D0756,65.04949188300192,102.30131521276805,11.621373545186618,89.90101623399616,0,0,100,100,76.75725290962677,91.66456728590575,-0.0005641392176245725,1.6543442313002614,-1.4951925613310617,405.908829349932,15,249.6,378,0.08918661935751158,0.3201731717036637,1,0,good,True,3,770.0,330.0
D0757,54.96676045557595,88.09258146869854,8.034981992046037,100.0,0,0,100,100,83.93003601590793,95.98250900397699,-3.166304818210219e-05,1.1052774013750306,-1.1364720325234363,345.74092326557275,15,251.6,4,0.24864360877802522,0.3005250882918841,0,0,excellent,True,3,770.0,330.0
D0758,84.73452229706494,150.85252142396868,19.639199932817714,50.53095540587012,0,0,100,100,60.72160013436457,77.81313888505868,0.00033365592230519503,2.782550211659923,-2.838643897645369,516.8805860120962,15,244.0,2174,0.15483537230171499,0.35145779349794665,0,1,poor,False,0,1100.0,0.0
D0759,54.85214383830719,83.21190687387846,8.030226743453694,100.0,0,0,100,100,83.93954651309261,95.98488662827316,0.00012906503697709048,1.0870277839840532,-1.1235031675788072,391.6443070055133,15,285.6,4,0.06748181666204597,0.3519850914708867,0,0,excellent,True,3,770.0,330.0
D0760,55.248165568301886,85.87261398101285,7.902129438623607,100.0,0,0,100,100,84.19574112275279,96.0489352806882,-0.0001677187887170121,1.0608662681847096,-1.3358776831362662,363.5329294394264,15,263.2,2,0.12036593965033021,0.23419593823655793,1,0,excellent,True,3,770.0,330.0
D0761,54.97429280205816,82.91077658314079,7.989570662605065,100.0,0,0,100,100,84.02085867478988,96.00521466869748,-0.0004480358829193044,1.0739315516015102,-1.0422273312880774,368.87750470181027,15,268.4,4,0.048089217446788866,0.20319965267924237,2,2,excellent,True,1,990.0,110.0
D0762,64.71649885626975,104.00727669701098,12.05761222282263,90.5670022874605,0,0,100,100,75.88477555435475,91.6129444604538,-0.00033535205430098496,1.640510171017619,-1.6778923693100396,398.006467966059,15,246.0,374,0.09500215222944122,0.2649980986095792,1,0,good,True,3,770.0,330.0
D0763,64.98792062593579,103.89861693959546,11.913446721440975,90.02415874812843,0,0,100,100,76.17310655711805,91.54931632631163,-0.0001369754011376614,1.6121805478418902,-1.6722163602766986,360.0330802676843,15,221.6,352,0.07478619859507694,0.2697390473853446,0,1,good,True,3,770.0,330.0
D0764,64.80330698174002,105.15256708024356,11.879203432131531,90.39338603651996,0,0,100,100,76.24159313573693,91.65874479306422,-0.00016850105182012148,1.8511592147117517,-1.5671451594219523,453.62314887218014,15,280.0,419,0.09550597612624138,0.5133907179309338,2,0,good,True,1,990.0,110.0
D0765,54.87789958757058,83.59553331569637,7.946074929734063,100.0,0,0,100,100,84.10785014053187,96.02696253513297,-5.821885794518417e-05,1.1167473642211392,-1.197849739731472,323.2308285707907,15,235.6,4,0.3536843824184719,0.21173593372218583,0,0,excellent,True,3,770.0,330.0
D0766,75.53448696123246,129.4708667830893,14.847931959768143,68.93102607753508,0,0,100,100,70.3041360804637,84.8087905394997,0.0005833549099668612,2.206161859289301,-2.158641431615361,418.46105776522785,15,221.6,1238,0.43450794344409965,0.2396522630741299,2,0,average,False,0,1100.0,0.0
D0767,65.06133609401903,106.83883367369889,11.880637001856984,89.87732781196195,0,0,100,100,76.23872599628604,91.529013452062,0.00020692305674150494,1.7106488115713514,-1.7233404683042617,411.1876441142002,15,252.8,396,0.17949980778093733,0.09251471058254274,0,1,good,True,3,770.0,330.0
D0768,65.1479819883281,101.2358590887132,11.918042813613603,89.7040360233438,0,0,100,100,76.1639143727728,91.46698759902915,0.0005361359740198524,1.5769856100791082,-1.791991890674779,315.31623282350796,15,193.6,306,0.12313387850353402,0.4041396395823825,1,0,good,True,3,770.0,330.0
D0769,74.64994547876262,123.16965459162864,14.902141553737062,70.70010904247476,0,0,100,100,70.19571689252588,85.22395648375016,-0.00010792980038680573,2.010126479746421,-1.987773587180584,357.5732388432729,15,191.6,1042,0.48684005526783336,0.3012476242975008,0,0,average,True,1,990.0,110.0
D0770,85.26695091682797,157.28537534428705,20.037815855779073,49.46609816634407,1,1,97,97,59.924368288441855,75.84761661369649,-0.0008744963324239501,3.377993961291893,-2.8009264776154428,571.2885711427473,15,268.0,2446,0.2481150988351185,0.28148321645865715,0,1,poor,False,0,1100.0,0.0
D0771,74.96980127262556,127.19535878822184,15.151415739739427,70.06039745474888,0,0,100,100,69.69716852052115,84.93939149381751,-0.0005597299377187335,2.5855390635480924,-2.153489487300424,457.3157877630159,15,244.0,1365,0.07154316663151225,0.13728823141442847,1,0,average,True,1,990.0,110.0
D0772,74.80622234441735,126.78765431977766,15.08663167470054,70.3875553111653,0,0,100,100,69.82673665059892,85.05357299044107,1.7433312602662018e-05,2.249020031653289,-2.195784174046792,608.174587660113,15,325.2,1778,0.02628175518501402,0.23114830004076883,0,0,average,True,1,990.0,110.0
D0773,65.14717734183124,111.39093290353952,11.953461381511275,89.70564531633752,0,0,100,100,76.09307723697745,91.44968063832874,-0.00018296913916359794,1.5727454155234062,-1.6821973522423974,381.11098744971275,15,234.0,386,0.07218569769557366,0.494139518635172,0,1,good,True,3,770.0,330.0
D0774,75.40345451685853,125.7038686531734,14.670932029992906,69.19309096628294,0,0,100,100,70.65813594001419,84.96280672657429,-6.343504079210067e-05,1.8708667454411356,-1.912660730845964,558.7395979699216,15,296.4,1668,0.16154377373647613,0.33958535682106633,1,0,average,False,0,1100.0,0.0
D0775,54.88999976418954,85.20630445128013,8.040987283022192,100.0,0,0,100,100,83.91802543395562,95.9795063584889,5.6285390818448324e-05,1.3129885529413607,-1.1747303207119295,387.5233983351782,15,282.4,5,0.02006796601114547,0.20668770114177856,0,0,excellent,True,3,770.0,330.0
D0776,55.03428178125886,82.1583376423986,7.975466620120801,100.0,0,0,100,100,84.0490667597584,96.0122666899396,0.00021533786752022234,1.1844365787835929,-1.2315269564936056,335.15877604786647,15,243.6,4,0.06115555831313996,0.11984318077270048,1,2,excellent,True,3,770.0,330.0
D0777,75.16468669638837,122.212606527215,15.04519780782544,69.67062660722326,0,0,100,100,69.90960438434912,84.89505774789309,-0.00015392281020087971,2.279669893757634,-1.9852125964543696,510.368222668477,15,271.6,1508,0.05309996889237052,0.490498177040716,0,0,average,False,0,1100.0,0.0
D0778,64.90131145509996,111.34146671376531,12.123431736665413,90.19737708980009,0,0,100,100,75.75313652666918,91.48762840411732,-0.000657204190002897,1.4864965795256802,-1.6254334145462086,454.9581933002507,15,280.4,435,0.25572235571143986,0.4231782529375177,1,0,good,True,3,770.0,330.0
D0779,54.967335210479696,83.17642862847705,7.999004677865367,100.0,0,0,100,100,84.00199064426927,96.00049766106731,-7.452888649607399e-05,1.0719791440690052,-1.1137885003043717,316.0621774602582,15,230.0,4,0.29794023327806995,0.4822506226855131,2,1,excellent,True,1,990.0,110.0
D0780,84.99794566340917,146.98040771033163,19.730088116959386,50.00410867318166,1,1,97,97,60.53982376608123,76.13598310981573,0.0009230605873936507,2.779857839095917,-2.5009365872730487,529.5372014830391,15,249.2,2258,0.13694402025714653,0.44356208202842773,0,0,poor,False,0,1100.0,0.0
D0781,54.99151424214781,86.7587964606378,8.054798691249212,100.0,0,0,100,100,83.89040261750158,95.9726006543754,0.00023980175458054046,1.3613795487721023,-1.1390207610126146,322.25027345898616,15,234.4,4,0.45900953937585687,0.14510328965143346,1,0,excellent,True,3,770.0,330.0
D0782,74.82442809516013,132.4624905546507,14.74034127282489,70.35114380967974,0,0,100,100,70.51931745435022,85.21761531600748,-0.00011495942759312675,2.001194180605598,-2.0295966193894244,407.7931331186227,15,218.0,1184,0.17151838495139182,0.3970904889716008,1,0,average,True,1,990.0,110.0
D0783,74.7589040686335,128.49355476772786,14.802537913835168,70.482191862733,0,0,100,100,70.39492417232967,85.21927900876565,0.0005384780369456869,2.004753856721428,-2.146925813332192,391.73665731963956,15,209.6,1141,0.19550592280856552,0.4435118528036853,0,0,average,True,1,990.0,110.0
D0784,75.39777261041618,131.66957232627385,14.986531528663408,69.20445477916763,0,0,100,100,70.02693694267319,84.80784793046021,8.489563857124991e-05,2.1203793274832607,-2.340781864477034,551.1577177821423,15,292.4,1661,0.14829276844896244,0.3093078378182412,0,0,average,False,0,1100.0,0.0
D0785,74.88337956887682,126.66557000635372,15.051455344424749,70.23324086224636,0,0,100,100,69.8970893111505,85.0325825433492,0.00019045979738297088,2.136247863619652,-1.998087142958868,509.95581486405115,15,272.4,1488,0.023780164925735682,0.38342607159920844,1,0,average,True,1,990.0,110.0
D0786,65.06921893126794,104.93679615405972,11.681495320356705,89.86156213746412,0,0,100,100,76.6370093592866,91.62464287418769,-0.0009062976570643539,1.5062391989198642,-1.6194622381624164,347.4696290929708,15,213.6,327,0.17193603367719537,0.09601928771720691,0,0,good,True,3,770.0,330.0
D0787,55.00478253423583,85.15462130752266,8.07241299855324,100.0,0,0,100,100,83.85517400289352,95.96379350072338,-5.4664201283987515e-05,1.1400259548486602,-1.335316909976289,338.8294604108927,15,246.4,5,0.16224463784082618,0.3491376932029537,0,0,excellent,True,3,770.0,330.0
D0788,75.17176882285831,128.24614778942936,14.900902226668062,69.65646235428338,0,0,100,100,70.19819554666387,84.96366447523681,-0.0003057358198695239,1.905611832480108,-2.070015517086607,435.2445414843496,15,231.6,1297,0.07709476643043385,0.28410674337584274,1,0,average,False,0,1100.0,0.0
D0789,55.06660127802459,81.03995535577333,8.09300000760251,100.0,0,0,100,100,83.81399998479498,95.95349999619874,-2.1717513519593136e-05,1.048142173401592,-1.0071191133326958,368.3955625499845,15,267.6,2,0.08034696494572524,0.5121405492632485,0,0,excellent,True,3,770.0,330.0
D0790,54.82991609248895,79.9085564043482,7.994705236532913,100.0,0,0,100,100,84.01058952693417,96.00264738173354,0.0005553396055101354,1.0705206611599876,-1.1016243522789546,356.3944546011782,15,260.0,0,0.3969256543243775,0.288146354967001,0,0,excellent,True,3,770.0,330.0
D0791,65.23903838187495,107.0776203207628,11.979663234957899,89.5219232362501,0,0,100,100,76.0406735300842,91.39064919158358,0.00016964564275463208,1.566118791810745,-1.8286409289830687,405.13442835144343,15,248.4,400,0.37028818860452634,0.2153228750104382,0,0,good,True,3,770.0,330.0
D0792,65.09704187660928,104.94623546346276,12.055812262843315,89.80591624678144,0,0,100,100,75.88837547431336,91.42357293027369,0.0003945070411862154,1.728237338267499,-1.5522897897138794,404.9036004725097,15,248.8,406,0.5462181550382246,0.16473017532511267,1,1,good,True,3,770.0,330.0
D0793,65.01753904976297,107.14012916197944,11.955313258364614,89.96492190047405,0,0,100,100,76.08937348327078,91.51357384593621,-0.0005142715242472813,2.024209459810824,-1.8482467824598583,445.3701424908764,15,274.0,418,0.26932379874012274,0.03935387519021389,0,1,good,True,3,770.0,330.0
D0794,65.27355225084146,108.22039708341556,12.01342404165146,89.45289549831708,0,0,100,100,75.97315191669708,91.35651185375353,3.619066250116219e-05,1.5448962789795375,-1.8265909117722223,408.6124370902675,15,250.4,420,0.2816615008905413,0.2344031567589066,1,0,good,True,3,770.0,330.0
D0795,65.04526962606663,110.00003591122096,11.780315258922954,89.90946074786675,0,0,100,100,76.43936948215409,91.58720755750522,-0.0002870480158147155,1.6015033044068177,-1.5507686470433837,361.6516991209304,15,222.4,335,0.10088548156321481,0.16367121205947802,0,0,good,True,3,770.0,330.0
D0796,55.061852019397826,81.46949339692463,8.081917092168299,100.0,0,0,100,100,83.8361658156634,95.95904145391586,-5.848351598024555e-05,1.1271740058950566,-1.2050687356432648,392.5910048983065,15,285.2,2,0.3007641408529614,0.3430703857406229,1,0,excellent,True,3,770.0,330.0
D0797,54.78914287980975,83.86673231902782,7.946114378185953,100.0,0,0,100,100,84.1077712436281,96.02694281090703,-0.00033534241578394273,0.976990897577404,-1.0510423622353908,302.98396012534795,15,221.2,3,0.26950776684017996,0.14888867139975853,0,1,excellent,True,3,770.0,330.0
D0798,55.05395061133627,83.01577778102661,7.863819000280078,100.0,0,0,100,100,84.27236199943985,96.06809049985996,0.0003328223594905285,1.009662624101972,-1.1402774139398049,345.7388098391918,15,251.2,3,0.013711051699430018,0.14185558964297384,0,0,excellent,True,3,770.0,330.0
D0799,84.84694157274836,157.68546732590738,20.062339781398542,50.30611685450327,0,1,100,97,59.875320437202916,76.79535932292654,0.0008192129866880882,3.610852914594093,-2.831555222756976,571.0199167845965,15,269.2,2432,0.3749614537996504,0.035555213604674035,0,0,poor,False,0,1100.0,0.0
EDGE_0000,71.14203067300934,91.00173891458546,8.10862513863158,100.0,4,3,100,100,83.78274972273684,76.09408336470389,0.0004026510201269378,1.1758895988432054,-1.2723214389239736,383.5303860273393,15,278.8,3,0.06067092403683625,0.17339532268785599,1,0,borderline,True,1,770.0,330.0
EDGE_0001,71.62286292437493,133.4782241970661,14.84829739460404,69.80229701256539,5,4,100,100,70.30340521079192,77.75512453912694,-0.00014308633712227558,1.9376978769796476,-2.095076472345633,449.8421204473666,15,239.6,1308,0.10956906507994284,0.3103151182494161,1,1,borderline,True,1,1100.0,0.0
EDGE_0002,74.52940949292245,82.14307830491406,7.995955975886556,100.0,8,7,100,100,84.00808804822688,70.9532376688786,-2.004754792891582e-06,1.0193887276217537,-1.0420319788964778,396.21197918053156,15,287.6,3,0.5326378475805355,0.12797107358996837,1,1,borderline,False,0,990.0,110.0
EDGE_0003,59.7664123696822,86.15651775697883,8.027446247735917,100.0,7,0,100,100,83.94510750452817,75.05648833554851,0.00016883604535752872,1.092897931268831,-1.0809085694974825,436.2307961563838,15,317.2,3,0.3061487976272922,0.5360979276410295,0,0,borderline,True,1,770.0,330.0
EDGE_0004,68.74839768311354,156.09551164714549,20.09482826696699,50.18391029172943,4,3,100,94,59.81034346606602,76.4563132291601,-4.3291260707751824e-05,3.2435448744866946,-2.96967426892914,483.9758556685711,15,228.0,2035,0.17502703337140585,0.28783561651322004,1,0,borderline,True,1,1100.0,0.0
EDGE_0005,69.74041653869814,110.16388633280586,11.782073232417751,89.78062634794247,4,3,100,100,76.4358535351645,76.54901096594244,-0.00010686904454555772,1.481934051269581,-1.5518454745464976,407.58663953094003,15,250.4,392,0.22734719882380952,0.5083334635179503,0,0,borderline,True,1,770.0,330.0
EDGE_0006,72.57372680355799,80.9437480158097,7.913606333107966,100.0,7,7,100,100,84.17278733378407,71.15575447904988,-0.00010863553239581841,1.0042304328713068,-1.1678980670355683,368.5073021004746,15,268.0,2,0.1088412608611275,0.19222258221183075,1,0,borderline,False,0,770.0,330.0
EDGE_0007,74.991606996774,104.00727669701098,12.05761222282263,90.5670022874605,7,6,100,100,75.88477555435475,72.98299113418442,-0.00033535205430098496,1.640510171017619,-1.6778923693100396,398.006467966059,15,246.0,374,0.09500215222944122,0.2649980986095792,2,0,borderline,False,0,770.0,330.0
EDGE_0008,61.20115935344059,83.01577778102661,7.863819000280078,100.0,7,0,100,100,84.27236199943985,73.82156065602031,0.0003328223594905285,1.009662624101972,-1.1402774139398049,345.7388098391918,15,251.2,3,0.3093692908580628,0.14185558964297384,0,0,borderline,False,0,770.0,330.0
EDGE_0009,59.48454344521201,131.2292400555638,15.048546769823895,69.94200794228453,9,0,100,100,69.90290646035221,74.37161508147854,0.00030617338633497304,2.0458733913336795,-2.506785469920981,471.9323850215152,15,251.6,1410,0.28082002052151317,0.2019598361234958,0,0,borderline,True,0,1100.0,0.0
EDGE_0010,70.08500506346458,160.0,20.258225016727593,49.604368618824935,4,4,94,94,59.483549966544814,74.13572221470172,0.0013297299202881154,2.8220392236569647,-2.5924994743329863,551.2298675181013,15,258.8,2335,0.06538563933964005,0.33234158816606457,0,2,borderline,True,1,1100.0,0.0
EDGE_0011,74.56848819536721,83.0456052949774,8.08513586970659,100.0,6,6,100,100,83.82972826058682,73.95272547538904,-0.0005753549093689543,1.1021598546278564,-1.076647286011185,315.4555911377181,15,228.8,5,0.11460539055188339,0.22532056993591762,2,0,borderline,False,0,770.0,330.0
EDGE_0012,59.29121356340413,83.01577778102661,7.863819000280078,100.0,7,0,100,100,84.27236199943985,72.4478208449115,0.0003328223594905285,1.009662624101972,-1.1402774139398049,345.7388098391918,15,251.2,3,0.31129471942513876,0.14185558964297384,0,0,borderline,False,0,770.0,330.0
